feature,coefficient,abs_coefficient
text__11 2017,-0.1089372224206784,0.1089372224206784
text__preço bom,0.10879991133627417,0.10879991133627417
text__poderiam ser,-0.10860513519532822,0.10860513519532822
text__como fica,-0.10831778443713172,0.10831778443713172
text__par,-0.10825797412230756,0.10825797412230756
text__não dou,-0.10818725599088161,0.10818725599088161
text__alguem,-0.10817091965440467,0.10817091965440467
text__aço,-0.1080936956133313,0.1080936956133313
text__não fica,-0.10797742770906579,0.10797742770906579
text__necessito,-0.10790424591487906,0.10790424591487906
text__uma nova,-0.10781762790591075,0.10781762790591075
text__um plástico,-0.10781494021367033,0.10781494021367033
text__soubesse,-0.10780607400190383,0.10780607400190383
text__loja eu,-0.10778555483863578,0.10778555483863578
text__mas vou,-0.10774997400476252,0.10774997400476252
text__carga,-0.10769547050976695,0.10769547050976695
text__resolver isso,-0.10730126063961247,0.10730126063961247
text__com uso,-0.10716076154276258,0.10716076154276258
text__quente,-0.10711271303066479,0.10711271303066479
text__entrega das,-0.10710462895336371,0.10710462895336371
text__foi para,-0.1070460943064821,0.1070460943064821
text__ou não,-0.10686453882846246,0.10686453882846246
text__do processo,-0.10686240686004801,0.10686240686004801
text__um cabo,-0.10680217202956611,0.10680217202956611
text__avisando,-0.10678358815846783,0.10678358815846783
text__frete deveria,-0.1066355718734547,0.1066355718734547
text__ser uma,-0.10662831954508391,0.10662831954508391
text__para entrega,-0.10645502633436321,0.10645502633436321
text__que frete,-0.10632954175840918,0.10632954175840918
text__chinês,-0.1063220542248722,0.1063220542248722
text__se de,-0.10625775989168196,0.10625775989168196
text__embalagem de,-0.10624315130445507,0.10624315130445507
text__caminho,-0.10606375538222218,0.10606375538222218
text__comprei dia,-0.10596882935120848,0.10596882935120848
text__medidas não,-0.10589992790812398,0.10589992790812398
text__podia ser,-0.10559292202768064,0.10559292202768064
text__último dia,-0.10537238742140936,0.10537238742140936
text__produto ser,-0.10537027354479753,0.10537027354479753
text__copo,-0.10533186006329555,0.10533186006329555
text__então,0.10525973680141988,0.10525973680141988
text__acostumada,-0.1051090915663915,0.1051090915663915
text__tentando contato,-0.10501385562097043,0.10501385562097043
text__utilizar,-0.10475732240585052,0.10475732240585052
text__produto so,-0.10466760678041613,0.10466760678041613
text__tive ir,-0.10444090126103081,0.10444090126103081
text__muito insatisfeito,-0.10437639150178582,0.10437639150178582
text__produto falsificado,-0.10425110593721809,0.10425110593721809
text__possuía,-0.10419173250524139,0.10419173250524139
text__de 20,-0.10414432092655486,0.10414432092655486
text__nesse,0.10411691143523094,0.10411691143523094
text__plástico não,-0.10411031247929649,0.10411031247929649
tab__num__delivery_delay_days_clipped,0.1040557343626753,0.1040557343626753
text__no fim,-0.10401351441129844,0.10401351441129844
text__aguardo contato,-0.10399532295679456,0.10399532295679456
text__durante transporte,-0.10396145591148571,0.10396145591148571
text__livre,-0.10387229967562371,0.10387229967562371
text__tonner,-0.10385342677398851,0.10385342677398851
text__custo,-0.10382887295182769,0.10382887295182769
text__fazer entrega,-0.10379867356788496,0.10379867356788496
text__do encosto,-0.10368083896619514,0.10368083896619514
text__que pedido,-0.10354539788076433,0.10354539788076433
text__sedex,-0.1034623700865994,0.1034623700865994
text__da frente,-0.10341488766856324,0.10341488766856324
text__veio no,-0.10316190779699451,0.10316190779699451
text__quando recebi,-0.1031426362898919,0.1031426362898919
text__dia de,-0.10296315716220888,0.10296315716220888
text__parabens,-0.1028530453145364,0.1028530453145364
text__uma outra,-0.10278033567486194,0.10278033567486194
text__isso sempre,-0.10277736629919924,0.10277736629919924
text__não serviu,-0.10271991018161526,0.10271991018161526
text__mês de,-0.10264021837537002,0.10264021837537002
text__isso tudo,-0.1025802275482318,0.1025802275482318
text__fazer devolução,-0.10245868378240966,0.10245868378240966
text__deixou,-0.10233607599270562,0.10233607599270562
text__ainda,0.1022007754612698,0.1022007754612698
text__frete tive,-0.10212908638634237,0.10212908638634237
text__dentro de,-0.10209211595418106,0.10209211595418106
text__contato mas,-0.10209208658902558,0.10209208658902558
text__com problema,-0.10207552694341898,0.10207552694341898
text__assim não,-0.10202378749590357,0.10202378749590357
text__do carro,-0.10186501965941731,0.10186501965941731
text__pipoca,-0.10182258437533129,0.10182258437533129
text__durabilidade,-0.10162455180022388,0.10162455180022388
text__para eu,-0.10162010995798557,0.10162010995798557
tab__cat__seller_state_mode_SP,0.10161594617628326,0.10161594617628326
text__em caixa,-0.1016121896175439,0.1016121896175439
text__no procon,-0.1016095795750711,0.1016095795750711
text__termômetro,-0.10141805238192607,0.10141805238192607
text__porem nao,-0.10135874595029495,0.10135874595029495
text__fecha,-0.10132946309279806,0.10132946309279806
text__inferior,0.10131935905164983,0.10131935905164983
text__quando chega,-0.10126170278886054,0.10126170278886054
text__aparelhos,-0.10086749224111749,0.10086749224111749
text__que ela,-0.10074001666076075,0.10074001666076075
tab__cat__product_category_main_food_drink,0.1005655109390438,0.1005655109390438
text__computador,-0.10052053762663803,0.10052053762663803
text__certo eu,-0.10046890879451778,0.10046890879451778
text__conferi,-0.10041993186962793,0.10041993186962793
text__de segurança,-0.10033679190590931,0.10033679190590931
text__lannister como,-0.10019702272336964,0.10019702272336964
text__solicitação de,-0.10010728803660814,0.10010728803660814
text__muito pequena,-0.09999822358830192,0.09999822358830192
text__correu bem,-0.09995519023293163,0.09995519023293163
text__usei ainda,-0.09995098008850124,0.09995098008850124
text__teria comprado,-0.09954555300212407,0.09954555300212407
text__mas que,-0.09952711339720685,0.09952711339720685
text__uma película,-0.09942509837805695,0.09942509837805695
text__aguardo do,-0.09919402868915221,0.09919402868915221
text__qualidade as,-0.09909438848094348,0.09909438848094348
text__entrega superou,-0.09897530406186257,0.09897530406186257
text__rio,-0.09891238674055865,0.09891238674055865
text__houve uma,-0.09891066450825733,0.09891066450825733
text__com tampa,-0.09878538559129074,0.09878538559129074
text__produto totalmente,-0.09870575350100315,0.09870575350100315
text__data da,-0.09867650135540215,0.09867650135540215
text__nada estou,-0.0986139766800353,0.0986139766800353
text__agradeço,0.09853637592113725,0.09853637592113725
text__estava previsto,-0.09850307934715674,0.09850307934715674
text__espero,-0.09806485679278554,0.09806485679278554
text__chão,-0.098002345941973,0.098002345941973
text__indignada,-0.09787737561736695,0.09787737561736695
text__entregue mais,-0.09780087494583484,0.09780087494583484
text__está na,-0.09770204467686924,0.09770204467686924
text__foto de,-0.09727412278060234,0.09727412278060234
text__quebrar,-0.09719815459828798,0.09719815459828798
text__mais bonita,-0.09691022390265783,0.09691022390265783
text__talvez,-0.09683664376262267,0.09683664376262267
text__status do,-0.09683625215346293,0.09683625215346293
text__contato do,-0.09678742462207302,0.09678742462207302
text__enviar produto,-0.09673562403121343,0.09673562403121343
text__qto,-0.09655551726936645,0.09655551726936645
text__era uma,-0.09648566796376305,0.09648566796376305
text__os seus,-0.09602980233203184,0.09602980233203184
text__correio para,-0.09602385747362178,0.09602385747362178
text__aparenta ser,-0.0959927053556661,0.0959927053556661
text__informaram,-0.09592879988964463,0.09592879988964463
text__comprando,0.09589757579638902,0.09589757579638902
text__fui enganado,-0.09573426297607537,0.09573426297607537
text__mais foi,-0.09547199517853665,0.09547199517853665
text__paguei pelo,-0.09536124648834715,0.09536124648834715
text__qualidade do,-0.09531920107041725,0.09531920107041725
text__obtive nenhuma,-0.09515315390732687,0.09515315390732687
text__sem manual,-0.09513880959602357,0.09513880959602357
text__produto errado,-0.09504180491212434,0.09504180491212434
text__caixa estava,-0.09498987444532575,0.09498987444532575
text__rápido porém,-0.0948706270840762,0.0948706270840762
text__centro de,-0.09474030675942462,0.09474030675942462
text__quando comprei,-0.09469061108017816,0.09469061108017816
text__não da,-0.0946813163967957,0.0946813163967957
tab__num__same_state_seller_customer,-0.09437702722605366,0.09437702722605366
text__07 2017,-0.09414030742306544,0.09414030742306544
text__metade,0.09381214763051711,0.09381214763051711
text__produtos ainda,-0.0937370746790922,0.0937370746790922
text__esta no,-0.09372517446221001,0.09372517446221001
text__bom superou,-0.09279930510123119,0.09279930510123119
text__para correio,-0.09278162910053869,0.09278162910053869
text__que esteja,-0.0925785076414045,0.0925785076414045
text__do mundo,-0.09253607076654861,0.09253607076654861
text__esta funcionando,-0.09237662143892428,0.09237662143892428
text__respondido,-0.09236966044054759,0.09236966044054759
text__no manual,-0.09235188099375267,0.09235188099375267
text__estou avaliando,-0.09230478881699442,0.09230478881699442
text__avaliando,-0.09230478881699442,0.09230478881699442
text__comprar em,-0.09229769937362657,0.09229769937362657
text__minha surpresa,-0.0922783122000433,0.0922783122000433
text__loja estou,-0.09224789076751976,0.09224789076751976
text__em ordem,0.09208557806336291,0.09208557806336291
text__compromisso com,-0.0920632192463797,0.0920632192463797
text__em contato,-0.09202516120939569,0.09202516120939569
text__pedido produto,-0.09189414488954713,0.09189414488954713
text__um saco,-0.09169764812857012,0.09169764812857012
text__arranhado,-0.0916737897811404,0.0916737897811404
text__agente,-0.09159961133537482,0.09159961133537482
text__plástico,0.09157765291956732,0.09157765291956732
text__das duas,-0.09142446654762348,0.09142446654762348
text__respeito ao,-0.09122984513374073,0.09122984513374073
text__dia 24,-0.09122445791935296,0.09122445791935296
text__sinais,-0.09116185333367868,0.09116185333367868
text__eles não,-0.09094725523667802,0.09094725523667802
text__do segundo,-0.09048145798699417,0.09048145798699417
text__te,-0.09034024180887548,0.09034024180887548
text__dias não,-0.09022687977693937,0.09022687977693937
text__de devolução,-0.09019805021317027,0.09019805021317027
text__nunca aconteceu,-0.09016669005397962,0.09016669005397962
text__caso,-0.09010963420250699,0.09010963420250699
text__junto,-0.08973399423022214,0.08973399423022214
text__capacidade,-0.0895968684093476,0.0895968684093476
text__essa,-0.08958671169756673,0.08958671169756673
text__não entendo,-0.08951382354080308,0.08951382354080308
text__rosa,-0.08944937652142033,0.08944937652142033
text__esperando uma,-0.08940978597441138,0.08940978597441138
text__sim loja,-0.08931234969364714,0.08931234969364714
text__mim,0.0892663218802733,0.0892663218802733
text__mandam,-0.08922184214095834,0.08922184214095834
tab__cat__product_category_main_office_furniture,0.08909167383286354,0.08909167383286354
text__email não,-0.08902070516416136,0.08902070516416136
text__bem como,-0.08895314981160576,0.08895314981160576
text__lojas que,-0.08863111714741313,0.08863111714741313
text__pneu,-0.08853184837351945,0.08853184837351945
text__receber uma,-0.08848945709617667,0.08848945709617667
text__mercadoria não,-0.08830885278428185,0.08830885278428185
text__só chegou,-0.08829019647571516,0.08829019647571516
text__não primeira,-0.08824407396452806,0.08824407396452806
text__programada,-0.08823701690772538,0.08823701690772538
text__site lannister,-0.0881978955888756,0.0881978955888756
text__eles me,-0.0879092553120911,0.0879092553120911
text__chateado,-0.08788360801599569,0.08788360801599569
text__foram entregue,-0.08787050936119509,0.08787050936119509
text__achando,-0.08785687878985894,0.08785687878985894
text__eu estou,-0.08768058441165784,0.08768058441165784
text__pedido mas,-0.08726063747321516,0.08726063747321516
tab__cat__product_category_main_unknown,0.08724796690886717,0.08724796690886717
tab__cat__customer_state_AC,0.08706549244731357,0.08706549244731357
text__pedi cancelamento,-0.08695632460679455,0.08695632460679455
text__enganada,-0.08680922056009134,0.08680922056009134
text__um celular,-0.0867781652296918,0.0867781652296918
text__estou tendo,-0.08664902543145822,0.08664902543145822
text__uma das,0.08662721828267213,0.08662721828267213
text__primeira,-0.08657898465447995,0.08657898465447995
text__trata se,-0.08655128914463982,0.08655128914463982
text__errado veio,-0.08645837398096967,0.08645837398096967
text__terei,-0.08595852968761326,0.08595852968761326
text__por cima,-0.08588836177074594,0.08588836177074594
text__carrega,-0.08579611358297155,0.08579611358297155
text__por esse,-0.08574281752789512,0.08574281752789512
text__várias vezes,-0.0856005592400519,0.0856005592400519
text__que troca,-0.08553317724977363,0.08553317724977363
text__falso,-0.08549303068314741,0.08549303068314741
text__porém não,-0.08537733633665676,0.08537733633665676
text__gostei pq,-0.08524264532826718,0.08524264532826718
text__original mas,-0.08498984683728915,0.08498984683728915
text__um par,-0.08492555321645691,0.08492555321645691
text__entregue pelos,-0.08410677724928682,0.08410677724928682
text__qualidade ruim,-0.08402733019323107,0.08402733019323107
text__coube,-0.08398586843445058,0.08398586843445058
tab__num__review_score,0.08393107677306082,0.08393107677306082
text__compra feita,-0.08389448910721926,0.08389448910721926
text__de uso,-0.083886212602085,0.083886212602085
text__dia 03,-0.08363098169115925,0.08363098169115925
text__app,-0.0833030584035514,0.0833030584035514
text__filha,0.08306868141490617,0.08306868141490617
text__minha filha,0.08306868141490617,0.08306868141490617
text__fonte,-0.08297682779777178,0.08297682779777178
text__igual que,-0.08246642584342183,0.08246642584342183
text__dia 17,-0.08202071287661306,0.08202071287661306
text__excelente loja,-0.08169657297098043,0.08169657297098043
